,genre,gray_max,gray_med,gray_std,hash
5382,pop,1.478,1.1078,0.0934,19c475ae-0a1a-4303-b3ec-71f4fd73edeb
5383,electronic,-1.0256,-1.5588,-0.4179,1a0599a9-cbdc-4fb0-8432-bdaf588ab91a
5384,rock,1.0944,1.535,0.8965,1a1619de-7c41-4dff-881e-a7ccde1ab97b
5385,country,-0.7429,-0.4244,1.1022,1a2d2fd2-1ec6-4238-932f-45bdd46e1a6b
5386,electronic,-0.9852,-0.8811,0.7086,1af44669-96c0-42d9-8491-6accd26b0c91
5387,hip-hop,-0.8338,-1.1316,-1.2961,1c9d5aa1-8e63-4b27-bac0-3302f7d86deb
5388,pop,-1.0256,-0.115,1.1419,1d7e6f28-6ee7-4c42-9b6a-40c03b7c9969
5389,rock,-1.0155,-1.3821,1.329,1f535139-1a00-4da7-89cc-94cb50ceb44d
5390,electronic,-0.9145,-0.1445,0.4275,20209780-beb1-45fe-b4b6-bfa6c8bd769e
5391,pop,1.367,0.4006,1.4235,2025d764-d447-4d7f-857a-9b76d55fec65
5392,hip-hop,1.5487,-0.2329,1.8926,205c8850-3d15-4d4a-8b66-97315f143835
5393,pop,-1.0054,-1.5294,0.6963,21a3744f-a2a3-4635-b3d7-1349a2d35f2e
5394,country,1.256,1.1962,0.8323,21ea6bad-fb5b-4542-a49e-ec2415854785
5395,electronic,-0.8338,-0.999,-1.7886,22304a45-44cf-458b-924a-1a810e327525
5396,electronic,1.5487,0.8426,1.1631,22992743-fee4-49fa-a344-4ae122539825
5397,hip-hop,-1.0256,-1.5146,0.3388,229a764c-3f12-4231-9b94-9cf6e94b5dfc
5398,country,0.8824,0.5774,-0.2665,244fcc6f-2054-4717-89ff-1b602914cc9e
5399,pop,1.2257,0.3269,0.5642,24a08714-2e03-4798-b739-d9a2cc5bf5f2
5400,rock,1.0843,0.047,-0.1365,25483fb3-22a8-3573-a1eb-f6527f4a7a72
5401,electronic,-0.3694,-0.6012,-0.7647,25c420f8-7ae0-4d55-9b17-2906d36ac8ea
5402,country,-0.8338,-0.1887,0.6846,26358b5d-1dc5-4449-a4cc-a06ddf0d26ff
5403,rock,-0.6319,0.1059,-0.5428,26a2650d-0449-49c1-baac-2fd3e1a6da18
5404,country,-1.0256,-0.6307,-0.1676,26a7a9d7-e30f-4425-a5a3-0835e793205a
5405,rock,1.5487,1.8297,1.8453,273dcc40-ad3d-4279-a259-948b15f23a27
5406,hip-hop,-0.965,-1.3084,0.7596,27946808-1e29-4cf0-ac42-954f78ce34af
5407,electronic,1.1045,-0.778,0.3942,27e0cfbe-0aa5-4042-9560-3370be04e3b5
5408,electronic,-0.7934,-1.1905,-2.2858,28bf8ec8-c89c-450b-a713-b9f6c0da1ac2
5409,rock,-1.0256,-0.2771,1.8769,28ca7885-cfa5-41d7-9481-187d05b34308
5410,rock,-0.5915,0.0028,0.1063,28fad57e-a54d-4b79-ba59-c8fc42763328
5411,country,1.5487,1.093,1.1662,2933c49f-e2df-40a6-84c6-6334dfee9d45
5412,electronic,1.367,0.5921,0.492,29c864e5-28ca-3c24-af4d-21d8066c799a
5413,rock,-0.4703,-0.0708,0.3353,29f32ce1-8b4c-4757-bd11-d9a072fc11db
5414,country,0.7007,0.8131,-0.3161,2c54ef2d-fd89-4b0f-b976-63b5a61641ff
5415,electronic,1.5487,2.1832,1.2206,2d08ec0c-6752-47dc-9086-12a676ae7a0e
5416,hip-hop,-0.7732,-1.0137,-0.4322,2d11f1fd-2383-41b5-9c12-83df182ebdbf
5417,hip-hop,-0.9549,-0.115,0.6234,2d179448-3ea2-4eee-a88f-d799f5b4022b
5418,country,1.0339,0.9899,0.6986,2d77bfc5-51eb-4d0f-8743-2c861d5c2077
5419,country,-0.7328,0.6805,0.449,2e461e00-faed-40d6-a04a-7d58f7e3a460
5420,electronic,1.5487,1.9917,1.7436,2e5473b6-7bda-4400-b2a0-0f22c5094448
5421,country,0.9127,1.1962,0.1956,2e75886a-7f2a-4b60-9bbe-b4f82d92cfa1
5422,electronic,-1.0256,-1.5588,0.1221,2e9aa10c-8f35-4c77-8f1c-66000852edab
5423,electronic,1.5487,2.1832,0.6171,2eb6f04b-144d-4360-9a9a-67ae10beef2a
5424,country,-0.6117,0.4595,-0.5295,2f81c0f1-72ff-434e-9e4f-c45839b6fedd
5425,rock,1.5487,2.1685,-0.8229,2f8671c3-e607-4604-9fbc-a4df4d7356aa
5426,rock,0.7815,0.7689,0.1763,31edc597-2f6a-4466-8e79-2f7ad5eae2fb
5427,pop,1.5487,-0.174,2.0029,31ee64ea-85c6-4f31-9b4d-3dc5210fe3ca
5428,electronic,1.2862,0.7836,-0.6484,3238ab18-0730-4969-b6ff-0c3ff4b96dea
5429,pop,-0.6419,-0.0119,-0.2138,3291beae-0551-4471-a0bf-a8d3f88a346c
5430,electronic,1.4881,1.9475,0.9088,331161c2-7b97-43a8-b4f9-88c0e6a01127
5431,country,-1.0256,0.1796,0.5824,331b3e8d-c13d-4664-b066-2c455c77ffd2
5432,hip-hop,0.8622,1.1814,-0.4277,33570167-89d3-4084-bb4c-8a90cd0926de
5433,electronic,-0.9953,-0.6012,-0.0621,33657294-f286-4551-b31b-9fea9562ebb8
5434,hip-hop,-1.0256,0.2975,1.0777,338d4670-eed0-46ec-ba86-7e9b74264cbb
5435,hip-hop,-0.7328,-0.2476,-1.097,34255366-8696-33a8-92ad-ec694da01f56
5436,country,1.5487,0.1943,0.523,3526110d-6477-4902-a0ef-3665092572f3
5437,electronic,-0.5915,-0.8811,0.5116,35fcc516-036f-4ba2-9b58-b5df9d047981
5438,rock,-0.3795,-0.6307,1.0464,36d88b12-6224-4f70-b5c8-0f7fe93b5405
5439,country,-0.6722,0.2238,0.1661,36e87165-81eb-431d-a6dc-5205756cb447
5440,electronic,-0.965,-1.1021,0.154,36f726cd-34bd-4dde-a42b-47e241a13330
5441,rock,-0.9448,-1.2495,0.9176,3861d1cc-9e77-4534-bffe-06ddf08edf2a
5442,country,-0.6722,-0.999,-1.1031,387dbbc4-2d3a-4c4a-8ddd-7d9a050d7cfa
5443,hip-hop,-1.0256,-1.5294,0.3152,38fc4cce-2327-45fe-9c92-92ae3cfa32c3
5444,rock,1.4074,1.8886,-0.0048,39179293-13af-457b-86f8-5aa593cb280b
5445,hip-hop,1.5386,2.0949,0.2663,395740e8-cb65-40ad-b760-ea4ddedefe77
5446,hip-hop,-1.0155,-1.2937,-0.0751,39983ab3-fd5b-4b31-937f-276829c174ad
5447,hip-hop,-0.8741,-0.3213,1.2164,3a2c6c46-5b25-4690-8bde-d4ce9f4d211f
5448,rock,1.4478,1.9181,1.4417,3a65e08a-a077-4fcf-b81b-901fa9104fc8
5449,pop,0.6301,0.872,-1.6008,3b027f81-0c2c-4b1e-b461-a66c96f3565d
5450,hip-hop,1.5487,0.8278,0.3317,3b3c9a3b-2dfd-4224-83c6-f4fc3f0b9f66
5451,pop,-1.0256,-0.557,-0.5342,3b6e4b62-b194-4a4c-a318-6eaf02c9ce3c
5452,country,0.7613,0.9752,0.2346,3bb85db7-8eb3-428e-8b59-6bd52e55906d
5453,pop,-1.0256,-0.6749,-0.1333,3bfea784-6dfd-48bc-9f0a-c280d591f8f9
5454,hip-hop,-0.9953,-1.4852,0.5679,3cc05c4c-64ed-4718-8e5c-02ad9acea02d
5455,rock,-0.7126,-1.0579,-2.1655,3d3da465-bb14-40b7-9006-0ed1f087d4c7
5456,rock,1.4276,1.977,-1.3151,3dc4b171-6214-4273-837b-490a87d3e6af
5457,pop,-1.0256,-0.9843,0.1874,3df07bef-6574-4561-8a95-f0d2fab29645
5458,country,1.5487,1.7707,-1.3367,3e5abaf6-faca-4d56-b272-d6931e1bd164
5459,hip-hop,-0.8439,-0.5276,-0.3041,3f0bce17-143f-427b-9357-0c8ef12e6449
5460,rock,-0.9448,-0.9253,0.8096,3f4f35db-cdef-4ca2-9ce7-31eb70d847a3
5461,electronic,-0.7732,-0.8369,-0.3776,3ff912aa-20d0-41a3-9cdf-cf6db07787a0
5462,pop,-0.7732,-0.8369,-0.3776,3ff912aa-20d0-41a3-9cdf-cf6db07787a0
5463,rock,0.1253,0.0175,-1.051,40220fb3-803f-445c-a8db-b51ad291061e
5464,pop,0.307,0.3417,-0.6568,4040657b-1080-4d76-9151-b5b17a47a6e4
5465,pop,1.5487,2.198,0.3182,437a177e-71a7-4cc3-9af4-f6fad7636fdc
5466,hip-hop,-0.4501,-0.7338,-0.1157,43948120-3fd7-4594-84e3-8f274079636a
5467,hip-hop,0.4181,0.2091,-0.6046,44510bbc-9f07-4400-9912-979e82907f90
5468,electronic,1.4579,1.9623,0.2979,47949ab9-3cbd-4fe0-8e6a-46539a6cae80
5469,country,1.1146,1.4613,1.0036,48113c96-9a27-454f-9699-4cd5367e6f5e
5470,country,1.5487,2.198,0.9114,4881fad0-a3d1-4454-a73f-9711c5dbea21
5471,hip-hop,-0.8237,-0.8222,-0.2486,49bbd5b3-6abd-4a5d-b7fc-35c2230533a6
5472,pop,-1.0256,-0.5718,0.229,4ad3da62-398b-485d-a7de-4a25a08cafc0
5473,hip-hop,1.4276,1.0783,1.307,4ae7a531-d3fa-4b86-9225-dcaf04c9a5f2
5474,electronic,-1.0256,-1.5146,-1.0525,4e40f712-8acd-4cc2-af93-749661ba5c2d
5475,country,-0.9145,-0.7927,1.3037,4e69ceb9-965f-4b9b-9ba1-6420e63bbb51
5476,hip-hop,-0.6722,-0.778,0.4836,4eb56cea-ca17-4f14-bf98-cfdef3947c7f
5477,electronic,-0.9044,-1.2642,-0.3014,4f059492-3ede-43d7-be20-68604e17a253
5478,rock,-0.1372,0.0323,-1.263,50fcd26f-687d-4a41-8834-4fd6dc29ca42
5479,pop,1.5487,-0.395,1.8204,527f20f7-7e07-4264-bded-9e6e93d4ba34
5480,country,1.5487,1.4171,-0.6425,52ddeca5-a346-41ff-86c3-ade375f16ff1
5481,electronic,-0.8338,-0.1592,0.4195,531fd8e4-1fb0-49bf-a8b2-bd33196ffbb6
5482,country,-0.7631,-0.5718,-0.5007,53c4847b-c398-4b45-bd9b-06ab0f70036e
5483,country,-0.5713,-0.4834,-1.0453,5433150e-c4ec-4483-8533-9dd4a4feebd5
5484,pop,-0.9145,0.0912,0.222,5515ee75-3a9f-31af-8952-35233a62b114
5485,pop,-0.5107,-0.6454,0.2131,551914d9-fbfa-4cc4-8020-81f2945656d0
5486,hip-hop,-0.8439,-1.2789,-0.0212,55dc0153-4ee6-40c0-8fdf-285041e46682
5487,rock,1.3872,1.9475,-1.6145,565b687c-1ddc-3468-91cb-cae59be3e369
5488,country,1.3064,0.1796,0.6323,576ae43f-2b34-46ad-8f4a-69762c79093a
5489,rock,-1.0256,-1.4115,-0.1291,57790ecc-735d-4f0d-a5fc-49f75646648b
5490,hip-hop,-1.0256,-0.7485,1.1387,57fdb196-ddf9-4fb7-b865-985cbd518746
5491,hip-hop,-1.0256,-0.336,1.2904,58305cd1-3526-4307-a5fe-ff1640cc9b0b
5492,electronic,-0.7429,-1.0432,-1.5238,586ced62-2808-4c73-9441-12129eb55340
5493,pop,-1.0256,-1.5294,-1.8373,59bda38c-d0a7-4751-8057-1d9d3ce16570
5494,electronic,1.5487,2.1538,2.2537,5a027cce-b951-406c-927e-00d48013535e
5495,hip-hop,-0.8842,-1.2789,0.0564,5a758b20-d65d-4319-b7c9-62ff8489d4ad
5496,electronic,-0.9347,-0.8811,-0.3027,5a853bfd-f9da-4d1e-8036-035ec485ea1f
5497,electronic,1.4175,1.2698,-1.4363,5a9846ec-ef18-4b12-88fb-4350e84a3b46
5498,pop,-0.7833,-0.3655,-0.1687,5b15af97-1af2-40f2-9f88-0888af8369d0
5499,electronic,1.5487,1.7855,-0.0771,5be4a07f-6ad6-426a-a03f-f77ada0581b0
5500,hip-hop,-1.0256,-1.1463,0.7702,5c52681a-7682-4b29-b364-eec29279592a
5501,rock,1.5487,2.139,0.7415,5cf7fa15-ac39-347a-9945-9037efce4667
5502,country,1.4579,1.4761,0.7342,5d026513-1502-406e-a2ee-6d8f6e4ef7ae
5503,rock,1.4478,1.4613,-0.1423,5d1ce139-5a76-45f5-a70f-d8191e7ad120
5504,country,-1.0256,-0.9695,0.6824,5d1ceab3-3585-4dad-800e-d6e8d9debb36
5505,electronic,-0.117,0.047,-0.1745,5d72116f-82b8-4dc2-b635-84cb7bdbe515
5506,hip-hop,-0.117,0.047,-0.1745,5d72116f-82b8-4dc2-b635-84cb7bdbe515
5507,rock,-1.0256,-0.778,-0.0156,5e3fadf5-cc34-42b6-9361-c8e62f4c0817
5508,pop,-1.0256,-1.0727,1.2538,5e55cb7f-f4f0-4c81-a5b1-0b29f8ecaeda
5509,pop,1.5487,0.6511,1.5033,5eaf228b-7d6a-4386-bcdc-ffc8f2946734
5510,rock,-0.1574,-0.2624,-0.8148,5ed87a39-d7f7-4dfc-8636-36fccb1e896c
5511,hip-hop,-0.9549,-1.1463,0.827,5f2cc254-863b-4ad0-bb89-867e851ab0d4
5512,pop,-0.7934,0.0323,0.6578,5f9405ff-d9b6-4c12-89c5-97dbe28ad50b
5513,electronic,-0.7934,-1.1611,-1.2723,6007523c-4302-4d03-8674-6a0c8bf89bb8
5514,electronic,-0.5208,-0.6454,-1.8166,605811c5-d82f-458f-8557-a7fdffb6b035
5515,electronic,1.5285,1.8444,-0.5914,60592046-de2d-4c8d-8184-57e6582ed0c2
5516,electronic,-0.8539,-1.2495,-2.128,60b71892-d405-45c4-bf19-4cf3552d26de
5517,pop,0.4382,0.3122,-0.2391,60e1752d-8eb1-4b53-a2f1-0f3c4226e25d
5518,rock,-1.0256,-1.5588,-1.652,6197e8c8-2bd0-4b37-9995-8e66e43e5fc3
5519,electronic,-1.0256,-1.5588,-2.3434,6259e1a7-c5c9-4f26-8dd5-f10e3b277803
5520,electronic,1.5487,1.5203,2.4567,63327cd6-cd6d-4e3a-b7f3-8583915b33fa
5521,hip-hop,-0.9549,0.4743,1.4906,63b692f9-9d44-4a7d-9e4a-0001520a95b1
5522,hip-hop,-1.0155,-0.5865,0.5104,64c733a6-e5ec-4187-9695-3c3db5745dd5
5523,rock,-1.0256,0.5185,0.3223,69309bd7-114c-489c-b544-5b1bf4a7e671
5524,electronic,0.2464,0.2827,-1.1403,6a306439-b6d9-445b-90cf-31b20eeca144
5525,rock,-1.0054,-0.6307,1.1768,6a3dfe00-7b51-4860-8dac-9014df961c49
5526,electronic,0.7411,0.5037,-1.1129,6a4a39e3-d296-45f3-90bd-08b6319e2833
5527,rock,-0.2684,-0.4392,-0.1934,6a5fb6df-5842-48de-8451-6696a2a280ca
5528,country,-0.9044,-1.3379,-2.2234,6a815b52-b464-4f09-96ea-0a3d13d9327f
5529,pop,-0.864,-0.3655,0.5622,6acf7da7-d6e5-4a92-b160-5efe87ed68a7
5530,pop,1.1449,1.1814,0.3725,6b03ecb9-88ad-4d26-8f79-4aaf96c4a686
5531,electronic,-0.4501,-0.2918,-1.4925,6b5ca2d2-7406-4c09-a95c-65a25d431920
5532,country,-0.0362,-0.1887,-0.2923,6bba6c37-7089-46fd-91a1-845d1911317b
5533,hip-hop,-0.9145,-0.2034,0.8096,6bea5883-656e-4cba-ba47-8e8168e3f5cc
5534,hip-hop,-1.0256,-0.9843,0.7581,6c2b8313-07a4-4046-bfbf-d398470207c8
5535,rock,-0.2583,0.0912,-0.6815,6d17ce94-f0b1-4bdd-9610-0ce666715801
5536,pop,-0.864,-0.4834,-0.9197,6e45b1fe-233e-47db-a3b7-6adb72883d2a
5537,hip-hop,-1.0256,-0.9253,0.4373,6e78bd7c-a74c-43b7-a55f-1540a527e8aa
5538,hip-hop,-0.3593,-0.3213,-1.1786,6ede7893-52dd-4865-9c31-f8be7450a367
5539,electronic,-0.1069,-0.2329,-2.676,6f4c26ae-a9e4-4ca5-94fc-5796c2597860
5540,electronic,1.1651,1.5939,-1.4609,6f8607d9-e33e-4bfc-a661-cf268f418d24
5541,hip-hop,-0.8439,-0.2476,-0.0184,6fca2b00-b332-311b-9dbe-ed76b9c861e9
5542,electronic,1.5487,-0.1887,2.1429,6fd864a8-8f45-4394-88fc-6c805acd1c28
5543,electronic,1.5487,2.198,2.5098,7045b0bd-871a-4cf9-96c3-51757d33a00c
5544,hip-hop,0.5796,0.1059,-0.3895,70c83dce-7a69-4f26-a925-2e536faf4b5e
5545,hip-hop,-1.0256,-1.4704,1.261,720759ef-893f-42e0-af9b-40d08eb4e49c
5546,electronic,-1.0256,-1.4115,-0.3121,723c9e09-5798-4943-921e-24b8f93668c5
5547,rock,-0.8338,0.1796,0.5772,72fbbb4c-af8d-43b3-9c27-6799b780c764
5548,electronic,-0.7227,-1.0579,-2.0176,73c41e15-c19e-471c-aaba-939d10592a23
5549,pop,1.5285,0.9604,0.8759,743f6207-c358-45bc-90df-0af573251805
5550,rock,-0.8539,0.0175,1.1829,74978338-9891-3189-9b07-e5555f41d207
5551,hip-hop,-0.9852,0.5037,1.6426,74a52c81-3268-42bf-b3dd-8b819eb66cfb
5552,pop,1.5285,0.8573,1.2401,74b6aef6-7730-4c9d-903c-6f02c3c4c743
5553,country,1.3973,1.8739,-0.6774,74e7833b-8b27-42b8-9236-400fea29f047
5554,country,1.1853,0.6069,-0.1348,75233d2d-f361-4992-91d7-0a7a6b6dcaed
5555,country,-1.0256,-1.0285,1.4249,7546c0c9-7656-4f20-88a8-6e682e1639b0
5556,country,-0.8842,-0.9401,1.1698,75decd7e-9766-4c88-902e-d157443dd02b
5557,hip-hop,-0.7631,-1.1463,-1.7759,76d15fba-7d34-4c82-a630-e0fc6c9f1a22
5558,electronic,0.2666,0.3269,-2.0226,7926fb35-f6cc-4f70-a3fb-190bef798a0b
5559,electronic,-0.2987,-0.4981,-2.1185,79373ec3-88b1-4186-815c-1633b0011f75
5560,hip-hop,0.7411,0.4153,-0.0389,7973c238-f269-47f5-ae50-65926b9db2ae
5561,electronic,-0.8741,-1.3084,-1.2971,79ba794a-40e9-4074-b3fc-a2f7c9ed600e
5562,pop,-0.652,-0.5865,-0.7292,7a54c71d-c8a2-4b00-85bf-f2189aa6fadf
5563,hip-hop,-1.0256,-1.2495,0.1999,7a65a60c-9793-4e1a-849e-0a469c86988f
5564,hip-hop,-0.4299,-0.6749,-2.4185,7b5d683c-dbe3-4541-8a41-a8d03e017833
5565,pop,-0.6621,-0.2182,-0.1756,7c33c6f6-66fb-46b8-ba39-b82cee4f3e15
5566,hip-hop,1.5487,1.8444,2.4342,7cef5d37-90ac-4b7e-8e76-31a02363f431
5567,hip-hop,1.5487,0.489,0.4515,7cfad5d9-bc1b-469d-9c08-3e0117f2561f
5568,hip-hop,-1.0256,-1.0137,-1.4663,7e2d0741-b26e-43e0-a56e-effa60227ae8
5569,electronic,-1.0256,-1.4262,-0.5747,7e510452-6a38-46db-9518-1d1354493653
5570,rock,-1.0256,-1.0285,0.6837,7e8d091b-ace6-4f5b-bfc3-5e5dadad56dd
5571,pop,1.1954,1.5939,0.2509,7f6f5eb2-4d64-3adb-ae61-e1ca2342fd02
5572,hip-hop,1.5487,1.756,2.2901,8004900d-9f6f-4663-bd88-ac1645b508f2
5573,country,1.3064,1.8444,-1.0426,805e1717-04f2-39c2-86fb-64d036d63c11
5574,pop,1.3064,1.8444,-1.0426,805e1717-04f2-39c2-86fb-64d036d63c11
5575,electronic,-0.3492,-0.557,-1.6466,81641218-02f4-4a19-b42a-3587f6b1dd93
5576,pop,-0.8035,-1.2053,-1.6502,81be2d04-e09a-44b7-8990-b99320111083
5577,hip-hop,1.5386,0.2827,-0.0081,81e0532e-86d9-44a8-9345-1c882993687c
5578,country,-0.965,-1.4115,1.3251,81e0d103-5fbe-4765-8c75-8ba33c30b36b
5579,hip-hop,1.3165,-0.8222,1.6922,8208c422-13eb-4ade-98e4-fd551f3cd67a
5580,pop,1.3165,-0.8222,1.6922,8208c422-13eb-4ade-98e4-fd551f3cd67a
5581,pop,0.3777,0.1059,-0.9784,82dc3ab4-361e-3b29-973d-f7f1abf1c436
5582,hip-hop,0.8622,0.8131,-0.7897,82ecd415-0f81-49fe-9a81-7ff163ce0c22
5583,country,1.1247,0.489,0.5716,846a2ae2-2e83-4cfb-9540-6c835a073237
5584,hip-hop,1.5184,0.5627,0.7366,846da78c-3bf4-480b-9bbb-45697b7a4def
5585,hip-hop,0.1253,0.1207,-0.7704,8b57914a-c30c-49d9-9453-76a325aff1fe
5586,country,-1.0256,0.0028,0.8888,8b70620a-e096-4851-946b-3f83345b13e9
5587,pop,-0.6319,-0.0119,-0.1825,8b952ded-91ee-4d9b-a58c-7e857a4cdabe
5588,rock,-0.8539,-1.2642,0.6367,8c6606c4-c3b5-4e74-a4ce-2f70b8230037
5589,electronic,-0.9145,-0.7633,0.3938,8cefa2df-4f37-4e59-a9cd-e1a293c0eaa0
5590,pop,-0.9852,-1.22,-0.2612,8dc48076-19e1-4daf-be12-4f6cbd8d6bd1
5591,hip-hop,-0.9549,-0.9253,0.3882,8e2c0067-3b68-4b68-982c-c5960d1b8330
5592,hip-hop,0.095,0.0765,-0.2885,8eaac996-6d25-3d3b-bcc1-14556ac72dff
5593,electronic,1.1752,0.1501,1.2835,8f026732-76ae-4d79-b361-26906b6ebefe
5594,rock,1.1651,1.6529,0.0646,8f433373-863c-4988-9ea8-40b387e271c3
5595,rock,1.3569,1.5792,0.2409,903736fc-e65a-4291-9649-0070e7680bbf
5596,pop,1.5285,-0.0708,0.9449,90b5618b-10f1-4728-b1d6-91608513ce8a
5597,rock,-0.3088,0.7984,-0.1506,91e18f32-c1f7-4cc9-abc3-9f1bc16fa997
5598,country,-0.9347,-1.3821,-1.866,92235306-d23e-4b0f-a465-d9fa28e413a4
5599,pop,-0.9347,-1.3821,-1.866,92235306-d23e-4b0f-a465-d9fa28e413a4
5600,country,-1.0256,-1.1021,-0.7914,92a44d95-aaaf-4f6f-a2b8-6367bd166814
5601,pop,-0.8741,-0.9548,0.6268,92a6b7b5-d6a4-4893-bc82-08dbdd7c22bf
5602,pop,-1.0256,1.1814,2.0627,93ca2fda-7ce9-4f58-8696-314313c6caa3
5603,rock,-0.7833,-0.6454,-0.3655,94bd221a-34ca-48a1-bbbc-7ba860dc103c
5604,pop,-0.016,-0.1445,-1.3333,956e54a9-e147-443b-b3e5-0405d3fea2dd
5605,electronic,-0.7328,-0.395,-0.3514,95bec075-e634-4d6e-90c6-de87aeb7723a
5606,hip-hop,-1.0155,-1.5441,-1.462,9652a87e-294a-4b37-a440-2a70c1cc3e1c
5607,country,-0.8035,-1.1905,0.0196,97f5ade7-e87d-480c-a956-cab764c0a6bf
5608,electronic,-0.9751,-0.6602,0.0891,9890f007-2468-4d72-82d4-1caaccb9530b
5609,electronic,-0.8338,-1.0579,-0.1043,999e478c-0f20-4de6-90e5-21f331a19a3a
5610,rock,-0.753,-0.8664,-1.0537,999eb05e-c083-4b1c-a66c-4750ec944e29
5611,pop,-0.8237,-0.999,-0.2533,99af6fbc-bc21-4860-bc10-5e61c716575d
5612,hip-hop,-0.541,-0.7485,-0.7876,99d02bad-0d3b-4c55-b04a-ac2071513360
5613,country,-0.5612,-0.395,0.3858,9a98c620-2541-4cc5-b2ba-117145d21220
5614,pop,-0.5006,-0.557,0.821,9ad68c44-beb3-479b-a737-aa2f51c19376
5615,rock,-0.864,-1.2937,0.1135,9bbcd77c-d3ce-4514-9258-086f80197d44
5616,country,1.5487,1.373,0.1224,9e7e6650-c2fb-421d-8b91-d6265f4faad6
5617,hip-hop,0.8017,0.8278,-1.6701,9e89e7b9-83f8-4ddb-b751-10ba1e47f74f
5618,electronic,-1.0256,-1.5588,0.2434,9ee9e11e-ead0-45db-adcf-a412c57e681a
5619,electronic,-0.8136,-1.1905,-0.1236,9f173bc8-63f4-446f-b941-74352e0b23f1
5620,pop,1.155,1.7118,-0.5782,9f33230f-a517-467e-bf7a-dcd13d3e3a71
5621,country,0.6502,0.7689,-0.7127,9f50be2a-8cb7-4015-8089-f154bad1b5f2
5622,electronic,-0.7025,-0.999,-2.0929,9fade125-e217-49ea-9153-6dc0b38a67c4
5623,electronic,0.7411,-0.0414,0.0901,a0379185-a691-4f9d-90cc-aa7a6bb03d3e
5624,pop,1.1853,1.6676,-0.1074,a10dabab-f8d5-4fbe-896f-f38809d76854
5625,country,-0.7631,-0.9106,-0.2926,a12bb571-1546-4866-b1c0-d95f8e480355
5626,country,-1.0256,-1.5441,0.7019,a1307a83-8a01-4e6c-9b69-ba1aa01b9171
5627,hip-hop,-0.0766,-0.1887,-1.3386,a14373b1-7dd4-481e-b8d4-7677bcfba1d4
5628,rock,1.2358,0.6363,0.9459,a1caffde-a45e-43d6-bcae-631164058a97
5629,electronic,-0.8035,-0.999,1.2682,a1eddb4c-c81c-4f0f-8852-e75db0067ce6
5630,pop,-0.8035,-0.999,1.2682,a1eddb4c-c81c-4f0f-8852-e75db0067ce6
5631,country,-0.9145,-0.9253,-0.4487,a223350f-6d6d-4d6e-a2d5-6899e48f7e62
5632,rock,-0.6419,0.0912,-0.0325,a2443bab-d8ba-4f05-95b0-a4cefc0193b1
5633,pop,-0.228,-0.395,0.1226,a262ad50-35b5-4c99-97be-1e8929f4a35a
5634,electronic,1.5386,2.1685,0.2269,a31191cc-bd39-4c07-bdc0-9627c88feaae
5635,hip-hop,-1.0256,-1.3379,-1.0726,a35becd4-7f7a-4d26-af11-2ffb58f2a0d6
5636,electronic,-1.0256,-1.5588,-1.1877,a369ab33-9696-45ee-95f1-4f25ff396e56
5637,electronic,-0.7328,-0.9106,-0.556,a3e90194-acaa-4c49-b419-17caff28eb8e
5638,electronic,-0.753,-1.1316,-0.297,a4775f47-7057-4707-9c36-d9bbf9b4fa70
5639,hip-hop,1.4276,1.1962,0.4079,a5b06710-681b-33d6-93b8-bbfbae1242fc
5640,hip-hop,-1.0256,-0.8517,-0.9012,a5d1ef39-09af-45ea-a3d7-8af0a91a691a
5641,pop,1.3771,1.0783,0.5693,a690f62e-0722-469a-84b6-f880a00474cd
5642,rock,1.1449,0.8131,1.0393,a6e1fcc4-2cbd-4f36-b802-9041b83bfd28
5643,hip-hop,-0.9246,0.1796,1.2114,a6e6be4a-ca85-46b8-b9df-93d3e94e4168
5644,country,0.4483,0.3859,-0.0886,a75a94ec-4318-4cd8-be23-14c4efe916d6
5645,rock,1.5386,0.1207,1.7486,a7caba4c-85f2-47ce-a9f4-ff53e791437d
5646,rock,-0.8943,0.1943,-0.2409,a7dd6ae5-77ed-45ff-a31a-4ff58a019d23
5647,country,1.3973,-0.0119,0.2689,a82e8672-82a0-42ef-a4f8-1d2349510c6c
5648,country,1.5487,1.0488,-0.1845,a89dbdc1-a02b-4f4b-893c-4d6bd6488146
5649,pop,-0.965,0.6069,1.1068,a8b80b17-3920-4129-b1bb-5244ff4adc98
5650,hip-hop,-0.6621,-0.9843,0.2625,a98da07a-8577-4e54-b096-6f890d5747df
5651,hip-hop,-0.8842,-1.3231,1.257,aa17d1b6-0f55-438b-9fc6-69f7c8830cad
5652,hip-hop,1.5487,0.5037,0.3196,aa98065a-4e96-497d-83a0-526ada581ac1
5653,electronic,-0.7732,-0.6602,-0.6123,aadc8fb0-14d3-4a09-bd90-19de2b0eaa78
5654,country,-0.864,-1.1463,0.3001,aaf9ced2-ea8e-4efd-9b7b-8e21763caf48
5655,pop,1.1348,0.5479,-0.2707,aafe00d6-89c6-49e4-897b-f6379fa085a4
5656,hip-hop,-1.0256,-0.4097,0.1473,ab9c2588-ea50-40da-b224-fd36a6ac8676
5657,hip-hop,-0.4905,-0.7191,-0.9308,ac2d3ff9-6214-45f4-899f-6a5482341d6e
5658,hip-hop,-1.0256,-1.2347,1.5996,ac9c5793-1552-4acf-82b7-dae82552b67a
